12709,ga-IE-x-icu,11,10,i,True,-1,,,ga-IE,,153.14
12710,gd-x-icu,11,10,i,True,-1,,,gd,,153.14
12711,gd-GB-x-icu,11,10,i,True,-1,,,gd-GB,,153.14
12712,gl-x-icu,11,10,i,True,-1,,,gl,,153.14.37
12713,gl-ES-x-icu,11,10,i,True,-1,,,gl-ES,,153.14.37
12714,gsw-x-icu,11,10,i,True,-1,,,gsw,,153.14
12715,gsw-CH-x-icu,11,10,i,True,-1,,,gsw-CH,,153.14
12716,gsw-FR-x-icu,11,10,i,True,-1,,,gsw-FR,,153.14
12717,gsw-LI-x-icu,11,10,i,True,-1,,,gsw-LI,,153.14
12718,gu-x-icu,11,10,i,True,-1,,,gu,,153.14.37
12719,gu-IN-x-icu,11,10,i,True,-1,,,gu-IN,,153.14.37
12720,guz-x-icu,11,10,i,True,-1,,,guz,,153.14
12721,guz-KE-x-icu,11,10,i,True,-1,,,guz-KE,,153.14
12722,gv-x-icu,11,10,i,True,-1,,,gv,,153.14
12723,gv-IM-x-icu,11,10,i,True,-1,,,gv-IM,,153.14
12724,ha-x-icu,11,10,i,True,-1,,,ha,,153.14.37
12725,ha-GH-x-icu,11,10,i,True,-1,,,ha-GH,,153.14.37
12726,ha-NE-x-icu,11,10,i,True,-1,,,ha-NE,,153.14.37
12727,ha-NG-x-icu,11,10,i,True,-1,,,ha-NG,,153.14.37
12728,haw-x-icu,11,10,i,True,-1,,,haw,,153.14.37
12729,haw-US-x-icu,11,10,i,True,-1,,,haw-US,,153.14.37
12730,he-x-icu,11,10,i,True,-1,,,he,,153.14.37
12731,he-IL-x-icu,11,10,i,True,-1,,,he-IL,,153.14.37
12732,hi-x-icu,11,10,i,True,-1,,,hi,,153.14.37
12733,hi-IN-x-icu,11,10,i,True,-1,,,hi-IN,,153.14.37
12734,hr-x-icu,11,10,i,True,-1,,,hr,,153.14.37
12735,hr-BA-x-icu,11,10,i,True,-1,,,hr-BA,,153.14.37
12736,hr-HR-x-icu,11,10,i,True,-1,,,hr-HR,,153.14.37
12737,hsb-x-icu,11,10,i,True,-1,,,hsb,,153.14.37
12738,hsb-DE-x-icu,11,10,i,True,-1,,,hsb-DE,,153.14.37
12739,hu-x-icu,11,10,i,True,-1,,,hu,,153.14.37
12740,hu-HU-x-icu,11,10,i,True,-1,,,hu-HU,,153.14.37
12741,hy-x-icu,11,10,i,True,-1,,,hy,,153.14.37
12742,hy-AM-x-icu,11,10,i,True,-1,,,hy-AM,,153.14.37
12743,ia-x-icu,11,10,i,True,-1,,,ia,,153.14
12744,ia-001-x-icu,11,10,i,True,-1,,,ia-001,,153.14
12746,id-ID-x-icu,11,10,i,True,-1,,,id-ID,,153.14
12747,ig-x-icu,11,10,i,True,-1,,,ig,,153.14.37
12748,ig-NG-x-icu,11,10,i,True,-1,,,ig-NG,,153.14.37
12749,ii-x-icu,11,10,i,True,-1,,,ii,,153.14
12750,ii-CN-x-icu,11,10,i,True,-1,,,ii-CN,,153.14
12751,is-x-icu,11,10,i,True,-1,,,is,,153.14.37
12752,is-IS-x-icu,11,10,i,True,-1,,,is-IS,,153.14.37
12753,it-x-icu,11,10,i,True,-1,,,it,,153.14
12754,it-CH-x-icu,11,10,i,True,-1,,,it-CH,,153.14
12755,it-IT-x-icu,11,10,i,True,-1,,,it-IT,,153.14
12756,it-SM-x-icu,11,10,i,True,-1,,,it-SM,,153.14
12757,it-VA-x-icu,11,10,i,True,-1,,,it-VA,,153.14
12758,ja-x-icu,11,10,i,True,-1,,,ja,,153.14.37
12759,ja-JP-x-icu,11,10,i,True,-1,,,ja-JP,,153.14.37
12760,jgo-x-icu,11,10,i,True,-1,,,jgo,,153.14
12761,jgo-CM-x-icu,11,10,i,True,-1,,,jgo-CM,,153.14
12762,jmc-x-icu,11,10,i,True,-1,,,jmc,,153.14
12763,jmc-TZ-x-icu,11,10,i,True,-1,,,jmc-TZ,,153.14
12764,jv-x-icu,11,10,i,True,-1,,,jv,,153.14
12765,jv-ID-x-icu,11,10,i,True,-1,,,jv-ID,,153.14
12766,ka-x-icu,11,10,i,True,-1,,,ka,,153.14.37
12767,ka-GE-x-icu,11,10,i,True,-1,,,ka-GE,,153.14.37
12768,kab-x-icu,11,10,i,True,-1,,,kab,,153.14
12769,kab-DZ-x-icu,11,10,i,True,-1,,,kab-DZ,,153.14
12770,kam-x-icu,11,10,i,True,-1,,,kam,,153.14
12771,kam-KE-x-icu,11,10,i,True,-1,,,kam-KE,,153.14
12772,kde-x-icu,11,10,i,True,-1,,,kde,,153.14
12773,kde-TZ-x-icu,11,10,i,True,-1,,,kde-TZ,,153.14
12774,kea-x-icu,11,10,i,True,-1,,,kea,,153.14
12775,kea-CV-x-icu,11,10,i,True,-1,,,kea-CV,,153.14
12776,khq-x-icu,11,10,i,True,-1,,,khq,,153.14
12777,khq-ML-x-icu,11,10,i,True,-1,,,khq-ML,,153.14
12778,ki-x-icu,11,10,i,True,-1,,,ki,,153.14
12779,ki-KE-x-icu,11,10,i,True,-1,,,ki-KE,,153.14
12780,kk-x-icu,11,10,i,True,-1,,,kk,,153.14.37
12781,kk-KZ-x-icu,11,10,i,True,-1,,,kk-KZ,,153.14.37
12782,kkj-x-icu,11,10,i,True,-1,,,kkj,,153.14
12783,kkj-CM-x-icu,11,10,i,True,-1,,,kkj-CM,,153.14
12784,kl-x-icu,11,10,i,True,-1,,,kl,,153.14.37
12785,kl-GL-x-icu,11,10,i,True,-1,,,kl-GL,,153.14.37
12786,kln-x-icu,11,10,i,True,-1,,,kln,,153.14
12787,kln-KE-x-icu,11,10,i,True,-1,,,kln-KE,,153.14
12788,km-x-icu,11,10,i,True,-1,,,km,,153.14.37
12789,km-KH-x-icu,11,10,i,True,-1,,,km-KH,,153.14.37
12790,kn-x-icu,11,10,i,True,-1,,,kn,,153.14.37
12791,kn-IN-x-icu,11,10,i,True,-1,,,kn-IN,,153.14.37
12792,ko-x-icu,11,10,i,True,-1,,,ko,,153.14.37
12793,ko-KP-x-icu,11,10,i,True,-1,,,ko-KP,,153.14.37
12794,ko-KR-x-icu,11,10,i,True,-1,,,ko-KR,,153.14.37
12795,kok-x-icu,11,10,i,True,-1,,,kok,,153.14.37
12796,kok-IN-x-icu,11,10,i,True,-1,,,kok-IN,,153.14.37
12797,ks-x-icu,11,10,i,True,-1,,,ks,,153.14
12798,ks-Arab-x-icu,11,10,i,True,-1,,,ks-Arab,,153.14
12799,ks-Arab-IN-x-icu,11,10,i,True,-1,,,ks-Arab-IN,,153.14
12800,ksb-x-icu,11,10,i,True,-1,,,ksb,,153.14
12801,ksb-TZ-x-icu,11,10,i,True,-1,,,ksb-TZ,,153.14
12802,ksf-x-icu,11,10,i,True,-1,,,ksf,,153.14
12803,ksf-CM-x-icu,11,10,i,True,-1,,,ksf-CM,,153.14
12804,ksh-x-icu,11,10,i,True,-1,,,ksh,,153.14
12805,ksh-DE-x-icu,11,10,i,True,-1,,,ksh-DE,,153.14
12806,ku-x-icu,11,10,i,True,-1,,,ku,,153.14.37
12807,ku-TR-x-icu,11,10,i,True,-1,,,ku-TR,,153.14.37
12808,kw-x-icu,11,10,i,True,-1,,,kw,,153.14
12809,kw-GB-x-icu,11,10,i,True,-1,,,kw-GB,,153.14
12810,ky-x-icu,11,10,i,True,-1,,,ky,,153.14.37
12811,ky-KG-x-icu,11,10,i,True,-1,,,ky-KG,,153.14.37
12812,lag-x-icu,11,10,i,True,-1,,,lag,,153.14
12813,lag-TZ-x-icu,11,10,i,True,-1,,,lag-TZ,,153.14
12814,lb-x-icu,11,10,i,True,-1,,,lb,,153.14
12815,lb-LU-x-icu,11,10,i,True,-1,,,lb-LU,,153.14
12816,lg-x-icu,11,10,i,True,-1,,,lg,,153.14
12817,lg-UG-x-icu,11,10,i,True,-1,,,lg-UG,,153.14
12818,lkt-x-icu,11,10,i,True,-1,,,lkt,,153.14.37
12819,lkt-US-x-icu,11,10,i,True,-1,,,lkt-US,,153.14.37
12820,ln-x-icu,11,10,i,True,-1,,,ln,,153.14.37
12821,ln-AO-x-icu,11,10,i,True,-1,,,ln-AO,,153.14.37
12822,ln-CD-x-icu,11,10,i,True,-1,,,ln-CD,,153.14.37
12823,ln-CF-x-icu,11,10,i,True,-1,,,ln-CF,,153.14.37
12824,ln-CG-x-icu,11,10,i,True,-1,,,ln-CG,,153.14.37
12825,lo-x-icu,11,10,i,True,-1,,,lo,,153.14.37
12826,lo-LA-x-icu,11,10,i,True,-1,,,lo-LA,,153.14.37
12827,lrc-x-icu,11,10,i,True,-1,,,lrc,,153.14
12828,lrc-IQ-x-icu,11,10,i,True,-1,,,lrc-IQ,,153.14
12829,lrc-IR-x-icu,11,10,i,True,-1,,,lrc-IR,,153.14
12830,lt-x-icu,11,10,i,True,-1,,,lt,,153.14.37
12831,lt-LT-x-icu,11,10,i,True,-1,,,lt-LT,,153.14.37
12832,lu-x-icu,11,10,i,True,-1,,,lu,,153.14
12833,lu-CD-x-icu,11,10,i,True,-1,,,lu-CD,,153.14
12834,luo-x-icu,11,10,i,True,-1,,,luo,,153.14
12835,luo-KE-x-icu,11,10,i,True,-1,,,luo-KE,,153.14
12836,luy-x-icu,11,10,i,True,-1,,,luy,,153.14
12837,luy-KE-x-icu,11,10,i,True,-1,,,luy-KE,,153.14
12838,lv-x-icu,11,10,i,True,-1,,,lv,,153.14.37
12839,lv-LV-x-icu,11,10,i,True,-1,,,lv-LV,,153.14.37
12840,mai-x-icu,11,10,i,True,-1,,,mai,,153.14
12841,mai-IN-x-icu,11,10,i,True,-1,,,mai-IN,,153.14
12842,mas-x-icu,11,10,i,True,-1,,,mas,,153.14
12843,mas-KE-x-icu,11,10,i,True,-1,,,mas-KE,,153.14
12844,mas-TZ-x-icu,11,10,i,True,-1,,,mas-TZ,,153.14
12845,mer-x-icu,11,10,i,True,-1,,,mer,,153.14
12846,mer-KE-x-icu,11,10,i,True,-1,,,mer-KE,,153.14
12847,mfe-x-icu,11,10,i,True,-1,,,mfe,,153.14
12848,mfe-MU-x-icu,11,10,i,True,-1,,,mfe-MU,,153.14
12849,mg-x-icu,11,10,i,True,-1,,,mg,,153.14
12850,mg-MG-x-icu,11,10,i,True,-1,,,mg-MG,,153.14
12851,mgh-x-icu,11,10,i,True,-1,,,mgh,,153.14
12852,mgh-MZ-x-icu,11,10,i,True,-1,,,mgh-MZ,,153.14
12853,mgo-x-icu,11,10,i,True,-1,,,mgo,,153.14
12854,mgo-CM-x-icu,11,10,i,True,-1,,,mgo-CM,,153.14
12855,mi-x-icu,11,10,i,True,-1,,,mi,,153.14
12856,mi-NZ-x-icu,11,10,i,True,-1,,,mi-NZ,,153.14
12857,mk-x-icu,11,10,i,True,-1,,,mk,,153.14.37
12858,mk-MK-x-icu,11,10,i,True,-1,,,mk-MK,,153.14.37
12859,ml-x-icu,11,10,i,True,-1,,,ml,,153.14.37
12860,ml-IN-x-icu,11,10,i,True,-1,,,ml-IN,,153.14.37
12861,mn-x-icu,11,10,i,True,-1,,,mn,,153.14.37
12862,mn-MN-x-icu,11,10,i,True,-1,,,mn-MN,,153.14.37
12863,mni-x-icu,11,10,i,True,-1,,,mni,,153.14
12864,mni-Beng-x-icu,11,10,i,True,-1,,,mni-Beng,,153.14
12865,mni-Beng-IN-x-icu,11,10,i,True,-1,,,mni-Beng-IN,,153.14
12866,mr-x-icu,11,10,i,True,-1,,,mr,,153.14.37
12867,mr-IN-x-icu,11,10,i,True,-1,,,mr-IN,,153.14.37
12868,ms-x-icu,11,10,i,True,-1,,,ms,,153.14
12869,ms-BN-x-icu,11,10,i,True,-1,,,ms-BN,,153.14
12870,ms-ID-x-icu,11,10,i,True,-1,,,ms-ID,,153.14
12871,ms-MY-x-icu,11,10,i,True,-1,,,ms-MY,,153.14
12872,ms-SG-x-icu,11,10,i,True,-1,,,ms-SG,,153.14
12873,mt-x-icu,11,10,i,True,-1,,,mt,,153.14.37
12874,mt-MT-x-icu,11,10,i,True,-1,,,mt-MT,,153.14.37
12875,mua-x-icu,11,10,i,True,-1,,,mua,,153.14
12876,mua-CM-x-icu,11,10,i,True,-1,,,mua-CM,,153.14
12877,my-x-icu,11,10,i,True,-1,,,my,,153.14.37
12878,my-MM-x-icu,11,10,i,True,-1,,,my-MM,,153.14.37
12879,mzn-x-icu,11,10,i,True,-1,,,mzn,,153.14
12880,mzn-IR-x-icu,11,10,i,True,-1,,,mzn-IR,,153.14
12881,naq-x-icu,11,10,i,True,-1,,,naq,,153.14
12882,naq-NA-x-icu,11,10,i,True,-1,,,naq-NA,,153.14
12883,nb-x-icu,11,10,i,True,-1,,,nb,,153.14.37
12884,nb-NO-x-icu,11,10,i,True,-1,,,nb-NO,,153.14.37
12885,nb-SJ-x-icu,11,10,i,True,-1,,,nb-SJ,,153.14.37
12886,nd-x-icu,11,10,i,True,-1,,,nd,,153.14
12887,nd-ZW-x-icu,11,10,i,True,-1,,,nd-ZW,,153.14
12888,nds-x-icu,11,10,i,True,-1,,,nds,,153.14
12889,nds-DE-x-icu,11,10,i,True,-1,,,nds-DE,,153.14
12890,nds-NL-x-icu,11,10,i,True,-1,,,nds-NL,,153.14
12891,ne-x-icu,11,10,i,True,-1,,,ne,,153.14.37
12892,ne-IN-x-icu,11,10,i,True,-1,,,ne-IN,,153.14.37
12893,ne-NP-x-icu,11,10,i,True,-1,,,ne-NP,,153.14.37
12894,nl-x-icu,11,10,i,True,-1,,,nl,,153.14
12895,nl-AW-x-icu,11,10,i,True,-1,,,nl-AW,,153.14
12896,nl-BE-x-icu,11,10,i,True,-1,,,nl-BE,,153.14
12897,nl-BQ-x-icu,11,10,i,True,-1,,,nl-BQ,,153.14
12898,nl-CW-x-icu,11,10,i,True,-1,,,nl-CW,,153.14
12899,nl-NL-x-icu,11,10,i,True,-1,,,nl-NL,,153.14
12900,nl-SR-x-icu,11,10,i,True,-1,,,nl-SR,,153.14
12901,nl-SX-x-icu,11,10,i,True,-1,,,nl-SX,,153.14
12902,nmg-x-icu,11,10,i,True,-1,,,nmg,,153.14
12903,nmg-CM-x-icu,11,10,i,True,-1,,,nmg-CM,,153.14
12904,nn-x-icu,11,10,i,True,-1,,,nn,,153.14.37
12905,nn-NO-x-icu,11,10,i,True,-1,,,nn-NO,,153.14.37
12906,nnh-x-icu,11,10,i,True,-1,,,nnh,,153.14
12907,nnh-CM-x-icu,11,10,i,True,-1,,,nnh-CM,,153.14
12908,nus-x-icu,11,10,i,True,-1,,,nus,,153.14
12909,nus-SS-x-icu,11,10,i,True,-1,,,nus-SS,,153.14
12910,nyn-x-icu,11,10,i,True,-1,,,nyn,,153.14
12911,nyn-UG-x-icu,11,10,i,True,-1,,,nyn-UG,,153.14
12912,om-x-icu,11,10,i,True,-1,,,om,,153.14.37
12913,om-ET-x-icu,11,10,i,True,-1,,,om-ET,,153.14.37
12914,om-KE-x-icu,11,10,i,True,-1,,,om-KE,,153.14.37
12915,or-x-icu,11,10,i,True,-1,,,or,,153.14.37
12916,or-IN-x-icu,11,10,i,True,-1,,,or-IN,,153.14.37
12917,os-x-icu,11,10,i,True,-1,,,os,,153.14
12918,os-GE-x-icu,11,10,i,True,-1,,,os-GE,,153.14
12919,os-RU-x-icu,11,10,i,True,-1,,,os-RU,,153.14
12920,pa-x-icu,11,10,i,True,-1,,,pa,,153.14.37
12921,pa-Arab-x-icu,11,10,i,True,-1,,,pa-Arab,,153.14.37
12922,pa-Arab-PK-x-icu,11,10,i,True,-1,,,pa-Arab-PK,,153.14.37
12923,pa-Guru-x-icu,11,10,i,True,-1,,,pa-Guru,,153.14.37
12924,pa-Guru-IN-x-icu,11,10,i,True,-1,,,pa-Guru-IN,,153.14.37
12925,pcm-x-icu,11,10,i,True,-1,,,pcm,,153.14
12926,pcm-NG-x-icu,11,10,i,True,-1,,,pcm-NG,,153.14
12927,pl-x-icu,11,10,i,True,-1,,,pl,,153.14.37
12928,pl-PL-x-icu,11,10,i,True,-1,,,pl-PL,,153.14.37
12929,ps-x-icu,11,10,i,True,-1,,,ps,,153.14.37
12930,ps-AF-x-icu,11,10,i,True,-1,,,ps-AF,,153.14.37
12931,ps-PK-x-icu,11,10,i,True,-1,,,ps-PK,,153.14.37
12932,pt-x-icu,11,10,i,True,-1,,,pt,,153.14
12933,pt-AO-x-icu,11,10,i,True,-1,,,pt-AO,,153.14
12934,pt-BR-x-icu,11,10,i,True,-1,,,pt-BR,,153.14
12935,pt-CH-x-icu,11,10,i,True,-1,,,pt-CH,,153.14
12936,pt-CV-x-icu,11,10,i,True,-1,,,pt-CV,,153.14
12937,pt-GQ-x-icu,11,10,i,True,-1,,,pt-GQ,,153.14
12938,pt-GW-x-icu,11,10,i,True,-1,,,pt-GW,,153.14
12939,pt-LU-x-icu,11,10,i,True,-1,,,pt-LU,,153.14
12940,pt-MO-x-icu,11,10,i,True,-1,,,pt-MO,,153.14
12941,pt-MZ-x-icu,11,10,i,True,-1,,,pt-MZ,,153.14
12942,pt-PT-x-icu,11,10,i,True,-1,,,pt-PT,,153.14
12943,pt-ST-x-icu,11,10,i,True,-1,,,pt-ST,,153.14
12944,pt-TL-x-icu,11,10,i,True,-1,,,pt-TL,,153.14
12945,qu-x-icu,11,10,i,True,-1,,,qu,,153.14
12946,qu-BO-x-icu,11,10,i,True,-1,,,qu-BO,,153.14
12947,qu-EC-x-icu,11,10,i,True,-1,,,qu-EC,,153.14
12948,qu-PE-x-icu,11,10,i,True,-1,,,qu-PE,,153.14
12949,rm-x-icu,11,10,i,True,-1,,,rm,,153.14
12950,rm-CH-x-icu,11,10,i,True,-1,,,rm-CH,,153.14
12951,rn-x-icu,11,10,i,True,-1,,,rn,,153.14
12952,rn-BI-x-icu,11,10,i,True,-1,,,rn-BI,,153.14
12953,ro-x-icu,11,10,i,True,-1,,,ro,,153.14.37
12954,ro-MD-x-icu,11,10,i,True,-1,,,ro-MD,,153.14.37
12955,ro-RO-x-icu,11,10,i,True,-1,,,ro-RO,,153.14.37
12956,rof-x-icu,11,10,i,True,-1,,,rof,,153.14
12957,rof-TZ-x-icu,11,10,i,True,-1,,,rof-TZ,,153.14
12958,ru-x-icu,11,10,i,True,-1,,,ru,,153.14.37
12959,ru-BY-x-icu,11,10,i,True,-1,,,ru-BY,,153.14.37
12960,ru-KG-x-icu,11,10,i,True,-1,,,ru-KG,,153.14.37
12961,ru-KZ-x-icu,11,10,i,True,-1,,,ru-KZ,,153.14.37
12962,ru-MD-x-icu,11,10,i,True,-1,,,ru-MD,,153.14.37
12963,ru-RU-x-icu,11,10,i,True,-1,,,ru-RU,,153.14.37
12964,ru-UA-x-icu,11,10,i,True,-1,,,ru-UA,,153.14.37
12965,rw-x-icu,11,10,i,True,-1,,,rw,,153.14
12966,rw-RW-x-icu,11,10,i,True,-1,,,rw-RW,,153.14
12967,rwk-x-icu,11,10,i,True,-1,,,rwk,,153.14
12968,rwk-TZ-x-icu,11,10,i,True,-1,,,rwk-TZ,,153.14
12969,sah-x-icu,11,10,i,True,-1,,,sah,,153.14
12970,sah-RU-x-icu,11,10,i,True,-1,,,sah-RU,,153.14
12971,saq-x-icu,11,10,i,True,-1,,,saq,,153.14
12972,saq-KE-x-icu,11,10,i,True,-1,,,saq-KE,,153.14
12973,sat-x-icu,11,10,i,True,-1,,,sat,,153.14
12974,sat-Olck-x-icu,11,10,i,True,-1,,,sat-Olck,,153.14
12975,sat-Olck-IN-x-icu,11,10,i,True,-1,,,sat-Olck-IN,,153.14
12976,sbp-x-icu,11,10,i,True,-1,,,sbp,,153.14
12977,sbp-TZ-x-icu,11,10,i,True,-1,,,sbp-TZ,,153.14
12978,sd-x-icu,11,10,i,True,-1,,,sd,,153.14
12979,sd-Arab-x-icu,11,10,i,True,-1,,,sd-Arab,,153.14
12980,sd-Arab-PK-x-icu,11,10,i,True,-1,,,sd-Arab-PK,,153.14
12981,sd-Deva-x-icu,11,10,i,True,-1,,,sd-Deva,,153.14
12982,sd-Deva-IN-x-icu,11,10,i,True,-1,,,sd-Deva-IN,,153.14
12983,se-x-icu,11,10,i,True,-1,,,se,,153.14.37
12984,se-FI-x-icu,11,10,i,True,-1,,,se-FI,,153.14.37
12985,se-NO-x-icu,11,10,i,True,-1,,,se-NO,,153.14.37
12986,se-SE-x-icu,11,10,i,True,-1,,,se-SE,,153.14.37
12987,seh-x-icu,11,10,i,True,-1,,,seh,,153.14
12988,seh-MZ-x-icu,11,10,i,True,-1,,,seh-MZ,,153.14
12989,ses-x-icu,11,10,i,True,-1,,,ses,,153.14
12990,ses-ML-x-icu,11,10,i,True,-1,,,ses-ML,,153.14
12991,sg-x-icu,11,10,i,True,-1,,,sg,,153.14
12992,sg-CF-x-icu,11,10,i,True,-1,,,sg-CF,,153.14
12993,shi-x-icu,11,10,i,True,-1,,,shi,,153.14
12994,shi-Latn-x-icu,11,10,i,True,-1,,,shi-Latn,,153.14
12995,shi-Latn-MA-x-icu,11,10,i,True,-1,,,shi-Latn-MA,,153.14
12996,shi-Tfng-x-icu,11,10,i,True,-1,,,shi-Tfng,,153.14
12997,shi-Tfng-MA-x-icu,11,10,i,True,-1,,,shi-Tfng-MA,,153.14
12998,si-x-icu,11,10,i,True,-1,,,si,,153.14.37
12999,si-LK-x-icu,11,10,i,True,-1,,,si-LK,,153.14.37
13000,sk-x-icu,11,10,i,True,-1,,,sk,,153.14.37
13001,sk-SK-x-icu,11,10,i,True,-1,,,sk-SK,,153.14.37
13002,sl-x-icu,11,10,i,True,-1,,,sl,,153.14.37
13003,sl-SI-x-icu,11,10,i,True,-1,,,sl-SI,,153.14.37
13004,smn-x-icu,11,10,i,True,-1,,,smn,,153.14.37
13005,smn-FI-x-icu,11,10,i,True,-1,,,smn-FI,,153.14.37
13006,sn-x-icu,11,10,i,True,-1,,,sn,,153.14
13007,sn-ZW-x-icu,11,10,i,True,-1,,,sn-ZW,,153.14
13008,so-x-icu,11,10,i,True,-1,,,so,,153.14
13009,so-DJ-x-icu,11,10,i,True,-1,,,so-DJ,,153.14
13010,so-ET-x-icu,11,10,i,True,-1,,,so-ET,,153.14
13011,so-KE-x-icu,11,10,i,True,-1,,,so-KE,,153.14
13012,so-SO-x-icu,11,10,i,True,-1,,,so-SO,,153.14
13013,sq-x-icu,11,10,i,True,-1,,,sq,,153.14.37
13014,sq-AL-x-icu,11,10,i,True,-1,,,sq-AL,,153.14.37
13015,sq-MK-x-icu,11,10,i,True,-1,,,sq-MK,,153.14.37
13016,sq-XK-x-icu,11,10,i,True,-1,,,sq-XK,,153.14.37
13017,sr-x-icu,11,10,i,True,-1,,,sr,,153.14.37
13018,sr-Cyrl-x-icu,11,10,i,True,-1,,,sr-Cyrl,,153.14.37
13019,sr-Cyrl-BA-x-icu,11,10,i,True,-1,,,sr-Cyrl-BA,,153.14.37
13020,sr-Cyrl-ME-x-icu,11,10,i,True,-1,,,sr-Cyrl-ME,,153.14.37
13021,sr-Cyrl-RS-x-icu,11,10,i,True,-1,,,sr-Cyrl-RS,,153.14.37
13022,sr-Cyrl-XK-x-icu,11,10,i,True,-1,,,sr-Cyrl-XK,,153.14.37
13023,sr-Latn-x-icu,11,10,i,True,-1,,,sr-Latn,,153.14.37
13024,sr-Latn-BA-x-icu,11,10,i,True,-1,,,sr-Latn-BA,,153.14.37
13025,sr-Latn-ME-x-icu,11,10,i,True,-1,,,sr-Latn-ME,,153.14.37
13026,sr-Latn-RS-x-icu,11,10,i,True,-1,,,sr-Latn-RS,,153.14.37
13027,sr-Latn-XK-x-icu,11,10,i,True,-1,,,sr-Latn-XK,,153.14.37
13028,su-x-icu,11,10,i,True,-1,,,su,,153.14
13029,su-Latn-x-icu,11,10,i,True,-1,,,su-Latn,,153.14
13030,su-Latn-ID-x-icu,11,10,i,True,-1,,,su-Latn-ID,,153.14
13031,sv-x-icu,11,10,i,True,-1,,,sv,,153.14.37
13032,sv-AX-x-icu,11,10,i,True,-1,,,sv-AX,,153.14.37
13033,sv-FI-x-icu,11,10,i,True,-1,,,sv-FI,,153.14.37
13034,sv-SE-x-icu,11,10,i,True,-1,,,sv-SE,,153.14.37
13035,sw-x-icu,11,10,i,True,-1,,,sw,,153.14
13036,sw-CD-x-icu,11,10,i,True,-1,,,sw-CD,,153.14
13037,sw-KE-x-icu,11,10,i,True,-1,,,sw-KE,,153.14
13038,sw-TZ-x-icu,11,10,i,True,-1,,,sw-TZ,,153.14
13039,sw-UG-x-icu,11,10,i,True,-1,,,sw-UG,,153.14
13040,ta-x-icu,11,10,i,True,-1,,,ta,,153.14.37
13041,ta-IN-x-icu,11,10,i,True,-1,,,ta-IN,,153.14.37
13042,ta-LK-x-icu,11,10,i,True,-1,,,ta-LK,,153.14.37
13043,ta-MY-x-icu,11,10,i,True,-1,,,ta-MY,,153.14.37
13044,ta-SG-x-icu,11,10,i,True,-1,,,ta-SG,,153.14.37
13045,te-x-icu,11,10,i,True,-1,,,te,,153.14.37
13046,te-IN-x-icu,11,10,i,True,-1,,,te-IN,,153.14.37
13047,teo-x-icu,11,10,i,True,-1,,,teo,,153.14
13048,teo-KE-x-icu,11,10,i,True,-1,,,teo-KE,,153.14
13049,teo-UG-x-icu,11,10,i,True,-1,,,teo-UG,,153.14
13050,tg-x-icu,11,10,i,True,-1,,,tg,,153.14
13051,tg-TJ-x-icu,11,10,i,True,-1,,,tg-TJ,,153.14
13052,th-x-icu,11,10,i,True,-1,,,th,,153.14.37
13053,th-TH-x-icu,11,10,i,True,-1,,,th-TH,,153.14.37
13054,ti-x-icu,11,10,i,True,-1,,,ti,,153.14
13055,ti-ER-x-icu,11,10,i,True,-1,,,ti-ER,,153.14
13056,ti-ET-x-icu,11,10,i,True,-1,,,ti-ET,,153.14
13057,tk-x-icu,11,10,i,True,-1,,,tk,,153.14.37
13058,tk-TM-x-icu,11,10,i,True,-1,,,tk-TM,,153.14.37
13059,to-x-icu,11,10,i,True,-1,,,to,,153.14.37
13060,to-TO-x-icu,11,10,i,True,-1,,,to-TO,,153.14.37
13061,tr-x-icu,11,10,i,True,-1,,,tr,,153.14.37
13062,tr-CY-x-icu,11,10,i,True,-1,,,tr-CY,,153.14.37
13063,tr-TR-x-icu,11,10,i,True,-1,,,tr-TR,,153.14.37
13064,tt-x-icu,11,10,i,True,-1,,,tt,,153.14
13065,tt-RU-x-icu,11,10,i,True,-1,,,tt-RU,,153.14
13066,twq-x-icu,11,10,i,True,-1,,,twq,,153.14
13067,twq-NE-x-icu,11,10,i,True,-1,,,twq-NE,,153.14
13068,tzm-x-icu,11,10,i,True,-1,,,tzm,,153.14
13069,tzm-MA-x-icu,11,10,i,True,-1,,,tzm-MA,,153.14
13070,ug-x-icu,11,10,i,True,-1,,,ug,,153.14.37
13071,ug-CN-x-icu,11,10,i,True,-1,,,ug-CN,,153.14.37
13072,uk-x-icu,11,10,i,True,-1,,,uk,,153.14.37
13073,uk-UA-x-icu,11,10,i,True,-1,,,uk-UA,,153.14.37
13074,ur-x-icu,11,10,i,True,-1,,,ur,,153.14.37
13075,ur-IN-x-icu,11,10,i,True,-1,,,ur-IN,,153.14.37
13076,ur-PK-x-icu,11,10,i,True,-1,,,ur-PK,,153.14.37
13077,uz-x-icu,11,10,i,True,-1,,,uz,,153.14.37
13078,uz-Arab-x-icu,11,10,i,True,-1,,,uz-Arab,,153.14.37
13079,uz-Arab-AF-x-icu,11,10,i,True,-1,,,uz-Arab-AF,,153.14.37
13080,uz-Cyrl-x-icu,11,10,i,True,-1,,,uz-Cyrl,,153.14.37
13081,uz-Cyrl-UZ-x-icu,11,10,i,True,-1,,,uz-Cyrl-UZ,,153.14.37
13082,uz-Latn-x-icu,11,10,i,True,-1,,,uz-Latn,,153.14.37
13083,uz-Latn-UZ-x-icu,11,10,i,True,-1,,,uz-Latn-UZ,,153.14.37
